WKT,Longitude,Latitude,Description,Satellite,Orbit,Time_WST,Date,SatZenith,Confidence,Intensity,Receiving_Station
"POINT (137.57938 -33.01068)","137.579","-33.011","
",SNPP,"48284",00:12,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (137.58318 -33.01068)","137.583","-33.011","
",SNPP,"48284",00:12,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (137.59438 -33.01068)","137.594","-33.011","
",SNPP,"48284",00:12,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (139.479 -20.733)","139.479","-20.733",,SNPP,"48284",00:12,"20210221","-1.00","8.00","7.07",Crib Point
"POINT (139.478 -20.734)","139.478","-20.734",,SNPP,"48284",00:12,"20210221","-1.00","8.00","10.28",Crib Point
"POINT (148.375 -21.723)","148.375","-21.723",,SNPP,"48284",00:12,"20210221","-1.00","8.00","1.72",Crib Point
"POINT (147.251 -21.829)","147.251","-21.829",,SNPP,"48284",00:12,"20210221","-1.00","8.00","0.83",Crib Point
"POINT (147.254 -21.827)","147.254","-21.827",,SNPP,"48284",00:12,"20210221","-1.00","8.00","0.97",Crib Point
"POINT (148.62 -22.998)","148.620","-22.998",,SNPP,"48284",00:12,"20210221","-1.00","8.00","0.66",Crib Point
"POINT (147.295 -25.686)","147.295","-25.686",,SNPP,"48284",00:12,"20210221","-1.00","8.00","0.66",Crib Point
"POINT (147.297 -25.686)","147.297","-25.686",,SNPP,"48284",00:12,"20210221","-1.00","8.00","1.13",Crib Point
"POINT (147.609 -28.088)","147.609","-28.088",,SNPP,"48284",00:12,"20210221","-1.00","8.00","1.16",Crib Point
"POINT (147.604 -28.085)","147.604","-28.085",,SNPP,"48284",00:12,"20210221","-1.00","8.00","1.62",Crib Point
"POINT (140.869 -28.135)","140.869","-28.135",,SNPP,"48284",00:12,"20210221","-1.00","8.00","0.90",Crib Point
"POINT (147.915 -32.018)","147.915","-32.018",,SNPP,"48284",00:12,"20210221","-1.00","8.00","1.27",Crib Point
"POINT (147.919 -32.017)","147.919","-32.017",,SNPP,"48284",00:12,"20210221","-1.00","8.00","1.02",Crib Point
"POINT (147.59 -32.023)","147.590","-32.023",,SNPP,"48284",00:12,"20210221","-1.00","8.00","1.21",Crib Point
"POINT (147.589 -32.031)","147.589","-32.031",,SNPP,"48284",00:12,"20210221","-1.00","8.00","0.83",Crib Point
"POINT (143.152 -33.057)","143.152","-33.057",,SNPP,"48284",00:12,"20210221","-1.00","8.00","2.23",Crib Point
"POINT (137.582 -33.002)","137.582","-33.002",,SNPP,"48284",00:12,"20210221","-1.00","8.00","2.15",Crib Point
"POINT (137.596 -33.004)","137.596","-33.004",,SNPP,"48284",00:12,"20210221","-1.00","8.00","2.25",Crib Point
"POINT (137.601 -33.005)","137.601","-33.005",,SNPP,"48284",00:12,"20210221","-1.00","8.00","2.25",Crib Point
"POINT (137.582 -33.007)","137.582","-33.007",,SNPP,"48284",00:12,"20210221","-1.00","8.00","2.15",Crib Point
"POINT (137.595 -33.008)","137.595","-33.008",,SNPP,"48284",00:12,"20210221","-1.00","8.00","2.25",Crib Point
"POINT (137.6 -33.009)","137.600","-33.009",,SNPP,"48284",00:12,"20210221","-1.00","8.00","2.25",Crib Point
"POINT (137.585 -33.003)","137.585","-33.003",,SNPP,"48284",00:12,"20210221","-1.00","8.00","1.35",Crib Point
"POINT (137.58 -33.007)","137.580","-33.007",,SNPP,"48284",00:12,"20210221","-1.00","8.00","3.36",Crib Point
"POINT (137.598 -33.008)","137.598","-33.008",,SNPP,"48284",00:12,"20210221","-1.00","8.00","8.11",Crib Point
"POINT (137.593 -33.008)","137.593","-33.008",,SNPP,"48284",00:12,"20210221","-1.00","8.00","2.71",Crib Point
"POINT (137.597 -33.013)","137.597","-33.013",,SNPP,"48284",00:12,"20210221","-1.00","8.00","8.11",Crib Point
"POINT (137.593 -33.012)","137.593","-33.012",,SNPP,"48284",00:12,"20210221","-1.00","8.00","2.71",Crib Point
"POINT (121.491 -30.86)","121.491","-30.860",,SNPP,"48284",00:12,"20210221","-1.00","8.00","3.68",Crib Point
"POINT (121.494 -30.861)","121.494","-30.861",,SNPP,"48284",00:12,"20210221","-1.00","8.00","3.68",Crib Point
"POINT (121.489 -30.865)","121.489","-30.865",,SNPP,"48284",00:12,"20210221","-1.00","9.00","3.68",Crib Point
"POINT (121.493 -30.866)","121.493","-30.866",,SNPP,"48284",00:12,"20210221","-1.00","8.00","3.68",Crib Point
"POINT (121.48818 -30.86188)","121.488","-30.862","
",SNPP,"48284",00:13,"20210221","-1.00","-1.00","-1.00",Murdoch
"POINT (121.49188 -30.86188)","121.492","-30.862","
",SNPP,"48284",00:13,"20210221","-1.00","-1.00","-1.00",Murdoch
"POINT (121.48818 -30.86558)","121.488","-30.866","
",SNPP,"48284",00:13,"20210221","-1.00","-1.00","-1.00",Murdoch
"POINT (121.49188 -30.86558)","121.492","-30.866","Possible FHS
",SNPP,"48284",00:13,"20210221","-1.00","-1.00","-1.00",Murdoch
"POINT (121.48818 -30.86938)","121.488","-30.869","
",SNPP,"48284",00:13,"20210221","-1.00","-1.00","-1.00",Murdoch
"POINT (121.49188 -30.86938)","121.492","-30.869","
",SNPP,"48284",00:13,"20210221","-1.00","-1.00","-1.00",Murdoch
"POINT (137.57938 -33.00688)","137.579","-33.007","
",SNPP,"48284",00:13,"20210221","-1.00","-1.00","-1.00",Murdoch
"POINT (137.58318 -33.00688)","137.583","-33.007","
",SNPP,"48284",00:13,"20210221","-1.00","-1.00","-1.00",Murdoch
"POINT (137.57938 -33.01068)","137.579","-33.011","
",SNPP,"48284",00:13,"20210221","-1.00","-1.00","-1.00",Murdoch
"POINT (137.58318 -33.01068)","137.583","-33.011","
",SNPP,"48284",00:13,"20210221","-1.00","-1.00","-1.00",Murdoch
"POINT (137.59438 -33.01068)","137.594","-33.011","
",SNPP,"48284",00:13,"20210221","-1.00","-1.00","-1.00",Murdoch
"POINT (148.62 -22.998)","148.620","-22.998",,SNPP,"48284",00:13,"20210221","-1.00","8.00","0.66",Murdoch
"POINT (147.295 -25.686)","147.295","-25.686",,SNPP,"48284",00:13,"20210221","-1.00","8.00","0.66",Murdoch
"POINT (147.297 -25.686)","147.297","-25.686",,SNPP,"48284",00:13,"20210221","-1.00","8.00","1.13",Murdoch
"POINT (147.609 -28.088)","147.609","-28.088",,SNPP,"48284",00:13,"20210221","-1.00","8.00","1.16",Murdoch
"POINT (147.604 -28.085)","147.604","-28.085",,SNPP,"48284",00:13,"20210221","-1.00","8.00","1.62",Murdoch
"POINT (140.869 -28.135)","140.869","-28.135",,SNPP,"48284",00:13,"20210221","-1.00","8.00","0.90",Murdoch
"POINT (147.915 -32.018)","147.915","-32.018",,SNPP,"48284",00:13,"20210221","-1.00","8.00","1.27",Murdoch
"POINT (147.919 -32.017)","147.919","-32.017",,SNPP,"48284",00:13,"20210221","-1.00","8.00","1.02",Murdoch
"POINT (147.59 -32.023)","147.590","-32.023",,SNPP,"48284",00:13,"20210221","-1.00","8.00","1.21",Murdoch
"POINT (147.589 -32.031)","147.589","-32.031",,SNPP,"48284",00:13,"20210221","-1.00","8.00","0.83",Murdoch
"POINT (143.152 -33.057)","143.152","-33.057",,SNPP,"48284",00:13,"20210221","-1.00","8.00","2.23",Murdoch
"POINT (137.582 -33.002)","137.582","-33.002",,SNPP,"48284",00:13,"20210221","-1.00","8.00","2.15",Murdoch
"POINT (137.596 -33.004)","137.596","-33.004",,SNPP,"48284",00:13,"20210221","-1.00","8.00","2.25",Murdoch
"POINT (137.601 -33.005)","137.601","-33.005",,SNPP,"48284",00:13,"20210221","-1.00","8.00","2.25",Murdoch
"POINT (137.582 -33.007)","137.582","-33.007",,SNPP,"48284",00:13,"20210221","-1.00","8.00","2.15",Murdoch
"POINT (137.595 -33.008)","137.595","-33.008",,SNPP,"48284",00:13,"20210221","-1.00","8.00","2.25",Murdoch
"POINT (137.6 -33.009)","137.600","-33.009",,SNPP,"48284",00:13,"20210221","-1.00","8.00","2.25",Murdoch
"POINT (137.585 -33.003)","137.585","-33.003",,SNPP,"48284",00:13,"20210221","-1.00","8.00","1.35",Murdoch
"POINT (137.58 -33.007)","137.580","-33.007",,SNPP,"48284",00:13,"20210221","-1.00","8.00","3.36",Murdoch
"POINT (137.598 -33.008)","137.598","-33.008",,SNPP,"48284",00:13,"20210221","-1.00","8.00","8.11",Murdoch
"POINT (137.593 -33.008)","137.593","-33.008",,SNPP,"48284",00:13,"20210221","-1.00","8.00","2.71",Murdoch
"POINT (137.597 -33.013)","137.597","-33.013",,SNPP,"48284",00:13,"20210221","-1.00","8.00","8.11",Murdoch
"POINT (137.593 -33.012)","137.593","-33.012",,SNPP,"48284",00:13,"20210221","-1.00","8.00","2.71",Murdoch
"POINT (121.491 -30.86)","121.491","-30.860",,SNPP,"48284",00:13,"20210221","-1.00","8.00","3.68",Murdoch
"POINT (121.494 -30.861)","121.494","-30.861",,SNPP,"48284",00:13,"20210221","-1.00","8.00","3.68",Murdoch
"POINT (121.489 -30.865)","121.489","-30.865",,SNPP,"48284",00:13,"20210221","-1.00","9.00","3.68",Murdoch
"POINT (121.493 -30.866)","121.493","-30.866",,SNPP,"48284",00:13,"20210221","-1.00","8.00","3.68",Murdoch
"POINT (139.482 -20.734)","139.482","-20.734",,Aqua,"202102201619",00:19,"20210221","-1.00","78.00","14.00",Alice_Springs
"POINT (131.55688 -24.00308)","131.557","-24.003","
",JPSS-1,"16888",00:58,"20210221","-1.00","-1.00","-1.00",Alice Springs
"POINT (121.48818 -30.86558)","121.488","-30.866","
",JPSS-1,"16888",00:58,"20210221","-1.00","-1.00","-1.00",Alice Springs
"POINT (121.49188 -30.86558)","121.492","-30.866","
",JPSS-1,"16888",00:58,"20210221","-1.00","-1.00","-1.00",Alice Springs
"POINT (121.49568 -30.86558)","121.496","-30.866","Possible FHS
",JPSS-1,"16888",00:58,"20210221","-1.00","-1.00","-1.00",Alice Springs
"POINT (121.48818 -30.86938)","121.488","-30.869","
",JPSS-1,"16888",00:58,"20210221","-1.00","-1.00","-1.00",Alice Springs
"POINT (121.49188 -30.86938)","121.492","-30.869","Possible FHS
",JPSS-1,"16888",00:58,"20210221","-1.00","-1.00","-1.00",Alice Springs
"POINT (121.48818 -30.87318)","121.488","-30.873","
",JPSS-1,"16888",00:58,"20210221","-1.00","-1.00","-1.00",Alice Springs
"POINT (115.79938 -32.14808)","115.799","-32.148","
",JPSS-1,"16888",00:58,"20210221","-1.00","-1.00","-1.00",Alice Springs
"POINT (123.319 -13.963)","123.319","-13.963",,JPSS-1,"16888",00:58,"20210221","-1.00","8.00","8.49",Alice Springs
"POINT (131.556 -24.002)","131.556","-24.002",,JPSS-1,"16888",00:58,"20210221","-1.00","8.00","2.44",Alice Springs
"POINT (121.494 -30.863)","121.494","-30.863",,JPSS-1,"16888",00:58,"20210221","-1.00","8.00","3.27",Alice Springs
"POINT (121.489 -30.862)","121.489","-30.862",,JPSS-1,"16888",00:58,"20210221","-1.00","8.00","1.06",Alice Springs
"POINT (121.488 -30.866)","121.488","-30.866",,JPSS-1,"16888",00:58,"20210221","-1.00","8.00","9.85",Alice Springs
"POINT (121.493 -30.866)","121.493","-30.866",,JPSS-1,"16888",00:58,"20210221","-1.00","8.00","5.94",Alice Springs
"POINT (121.488 -30.869)","121.488","-30.869",,JPSS-1,"16888",00:58,"20210221","-1.00","8.00","9.85",Alice Springs
"POINT (115.799 -32.146)","115.799","-32.146",,JPSS-1,"16888",00:58,"20210221","-1.00","8.00","0.82",Alice Springs
"POINT (131.55688 -24.00308)","131.557","-24.003","
",JPSS-1,"16888",00:58,"20210221","-1.00","-1.00","-1.00",Learmonth
"POINT (121.48818 -30.86558)","121.488","-30.866","
",JPSS-1,"16888",00:58,"20210221","-1.00","-1.00","-1.00",Learmonth
"POINT (121.49188 -30.86558)","121.492","-30.866","
",JPSS-1,"16888",00:58,"20210221","-1.00","-1.00","-1.00",Learmonth
"POINT (121.49568 -30.86558)","121.496","-30.866","Possible FHS
",JPSS-1,"16888",00:58,"20210221","-1.00","-1.00","-1.00",Learmonth
"POINT (121.48818 -30.86938)","121.488","-30.869","
",JPSS-1,"16888",00:58,"20210221","-1.00","-1.00","-1.00",Learmonth
"POINT (121.49188 -30.86938)","121.492","-30.869","Possible FHS
",JPSS-1,"16888",00:58,"20210221","-1.00","-1.00","-1.00",Learmonth
"POINT (121.48818 -30.87318)","121.488","-30.873","
",JPSS-1,"16888",00:58,"20210221","-1.00","-1.00","-1.00",Learmonth
"POINT (115.79938 -32.14808)","115.799","-32.148","
",JPSS-1,"16888",00:58,"20210221","-1.00","-1.00","-1.00",Learmonth
"POINT (123.319 -13.963)","123.319","-13.963",,JPSS-1,"16888",00:58,"20210221","-1.00","8.00","8.49",Learmonth
"POINT (131.556 -24.002)","131.556","-24.002",,JPSS-1,"16888",00:58,"20210221","-1.00","8.00","2.44",Learmonth
"POINT (121.494 -30.863)","121.494","-30.863",,JPSS-1,"16888",00:58,"20210221","-1.00","8.00","3.27",Learmonth
"POINT (121.489 -30.862)","121.489","-30.862",,JPSS-1,"16888",00:58,"20210221","-1.00","8.00","1.06",Learmonth
"POINT (121.488 -30.866)","121.488","-30.866",,JPSS-1,"16888",00:58,"20210221","-1.00","8.00","9.85",Learmonth
"POINT (121.493 -30.866)","121.493","-30.866",,JPSS-1,"16888",00:58,"20210221","-1.00","8.00","5.94",Learmonth
"POINT (121.488 -30.869)","121.488","-30.869",,JPSS-1,"16888",00:58,"20210221","-1.00","8.00","9.85",Learmonth
"POINT (115.799 -32.146)","115.799","-32.146",,JPSS-1,"16888",00:58,"20210221","-1.00","8.00","0.82",Learmonth
"POINT (121.48818 -30.86188)","121.488","-30.862","
",JPSS-1,"16888",01:06,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (121.49188 -30.86188)","121.492","-30.862","
",JPSS-1,"16888",01:06,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (121.49568 -30.86188)","121.496","-30.862","Possible FHS
",JPSS-1,"16888",01:06,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (121.48818 -30.86558)","121.488","-30.866","
",JPSS-1,"16888",01:06,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (121.49188 -30.86558)","121.492","-30.866","
",JPSS-1,"16888",01:06,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (121.48818 -30.86938)","121.488","-30.869","
",JPSS-1,"16888",01:06,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (121.494 -30.861)","121.494","-30.861",,JPSS-1,"16888",01:06,"20210221","-1.00","8.00","3.27",Crib Point
"POINT (121.49 -30.861)","121.490","-30.861",,JPSS-1,"16888",01:06,"20210221","-1.00","8.00","1.06",Crib Point
"POINT (121.489 -30.864)","121.489","-30.864",,JPSS-1,"16888",01:06,"20210221","-1.00","8.00","9.85",Crib Point
"POINT (121.493 -30.865)","121.493","-30.865",,JPSS-1,"16888",01:06,"20210221","-1.00","8.00","5.94",Crib Point
"POINT (121.488 -30.868)","121.488","-30.868",,JPSS-1,"16888",01:06,"20210221","-1.00","8.00","9.85",Crib Point
"POINT (121.48438 -30.86558)","121.484","-30.866","Possible FHS
",SNPP,"48285",01:47,"20210221","-1.00","-1.00","-1.00",Learmonth
"POINT (121.48818 -30.86558)","121.488","-30.866","Possible FHS
",SNPP,"48285",01:47,"20210221","-1.00","-1.00","-1.00",Learmonth
"POINT (121.486 -30.864)","121.486","-30.864",,SNPP,"48285",01:47,"20210221","-1.00","8.00","1.52",Learmonth
"POINT (121.493 -30.865)","121.493","-30.865",,SNPP,"48285",01:47,"20210221","-1.00","8.00","1.52",Learmonth
"POINT (121.488 -30.863)","121.488","-30.863",,SNPP,"48285",01:47,"20210221","-1.00","8.00","3.46",Learmonth
"POINT (121.48438 -30.86558)","121.484","-30.866","Possible FHS
",SNPP,"48285",01:52,"20210221","-1.00","-1.00","-1.00",Alice Springs
"POINT (121.48818 -30.86558)","121.488","-30.866","Possible FHS
",SNPP,"48285",01:52,"20210221","-1.00","-1.00","-1.00",Alice Springs
"POINT (121.486 -30.864)","121.486","-30.864",,SNPP,"48285",01:52,"20210221","-1.00","8.00","1.52",Alice Springs
"POINT (121.493 -30.865)","121.493","-30.865",,SNPP,"48285",01:52,"20210221","-1.00","8.00","1.52",Alice Springs
"POINT (121.488 -30.863)","121.488","-30.863",,SNPP,"48285",01:52,"20210221","-1.00","8.00","3.46",Alice Springs
"POINT (150.783 -24.785)","150.783","-24.785",,Terra,"202102202350",07:50,"20210221","-1.00","90.00","39.82",Goddard
"POINT (150.795 -24.787)","150.795","-24.787",,Terra,"202102202350",07:50,"20210221","-1.00","100.00","127.59",Goddard
"POINT (150.807 -24.789)","150.807","-24.789",,Terra,"202102202350",07:50,"20210221","-1.00","88.00","31.47",Goddard
"POINT (150.793 -24.797)","150.793","-24.797",,Terra,"202102202350",07:50,"20210221","-1.00","81.00","12.31",Goddard
"POINT (151.298 -26.924)","151.298","-26.924",,Terra,"202102202350",07:50,"20210221","-1.00","48.00","8.72",Goddard
"POINT (151.734 -28.047)","151.734","-28.047",,Terra,"202102202350",07:50,"20210221","-1.00","58.00","10.44",Goddard
"POINT (151.745 -28.049)","151.745","-28.049",,Terra,"202102202350",07:50,"20210221","-1.00","84.00","28.64",Goddard
"POINT (151.825 -28.402)","151.825","-28.402",,Terra,"202102202350",07:50,"20210221","-1.00","52.00","7.60",Goddard
"POINT (147.761 -20.481)","147.761","-20.481","-1",Terra,"202102202350",07:50,"20210221","-1.00","-1.00","-1.00",Goddard
"POINT (147.771 -20.481)","147.771","-20.481","-1",Terra,"202102202350",07:50,"20210221","-1.00","-1.00","-1.00",Goddard
"POINT (147.781 -20.481)","147.781","-20.481","-1",Terra,"202102202350",07:50,"20210221","-1.00","-1.00","-1.00",Goddard
"POINT (147.771 -20.491)","147.771","-20.491","-1",Terra,"202102202350",07:50,"20210221","-1.00","-1.00","-1.00",Goddard
"POINT (150.781 -24.781)","150.781","-24.781","-1",Terra,"202102202350",07:50,"20210221","-1.00","-1.00","-1.00",Goddard
"POINT (150.791 -24.791)","150.791","-24.791","-1",Terra,"202102202350",07:50,"20210221","-1.00","-1.00","-1.00",Goddard
"POINT (150.801 -24.791)","150.801","-24.791","-1",Terra,"202102202350",07:50,"20210221","-1.00","-1.00","-1.00",Goddard
"POINT (150.811 -24.791)","150.811","-24.791","-1",Terra,"202102202350",07:50,"20210221","-1.00","-1.00","-1.00",Goddard
"POINT (150.791 -24.801)","150.791","-24.801","-1",Terra,"202102202350",07:50,"20210221","-1.00","-1.00","-1.00",Goddard
"POINT (153.041 -26.421)","153.041","-26.421","-1",Terra,"202102202350",07:50,"20210221","-1.00","-1.00","-1.00",Goddard
"POINT (153.161 -27.071)","153.161","-27.071","-1",Terra,"202102202350",07:50,"20210221","-1.00","-1.00","-1.00",Goddard
"POINT (153.451 -27.601)","153.451","-27.601","-1",Terra,"202102202350",07:50,"20210221","-1.00","-1.00","-1.00",Goddard
"POINT (147.861 -27.981)","147.861","-27.981","-1",Terra,"202102202350",07:50,"20210221","-1.00","-1.00","-1.00",Goddard
"POINT (147.861 -27.991)","147.861","-27.991","-1",Terra,"202102202350",07:50,"20210221","-1.00","-1.00","-1.00",Goddard
"POINT (151.741 -28.051)","151.741","-28.051","-1",Terra,"202102202350",07:50,"20210221","-1.00","-1.00","-1.00",Goddard
"POINT (151.821 -28.401)","151.821","-28.401","-1",Terra,"202102202350",07:50,"20210221","-1.00","-1.00","-1.00",Goddard
"POINT (151.831 -28.401)","151.831","-28.401","-1",Terra,"202102202350",07:50,"20210221","-1.00","-1.00","-1.00",Goddard
"POINT (151.321 -29.761)","151.321","-29.761","-1",Terra,"202102202350",07:50,"20210221","-1.00","-1.00","-1.00",Goddard
"POINT (149.101 -33.291)","149.101","-33.291","-1",Terra,"202102202350",07:50,"20210221","-1.00","-1.00","-1.00",Goddard
"POINT (150.783 -24.785)","150.783","-24.785",,Terra,"202102202356",07:56,"20210221","-1.00","90.00","39.82",Crib_Point
"POINT (150.795 -24.787)","150.795","-24.787",,Terra,"202102202356",07:56,"20210221","-1.00","100.00","127.59",Crib_Point
"POINT (150.807 -24.789)","150.807","-24.789",,Terra,"202102202356",07:56,"20210221","-1.00","88.00","31.47",Crib_Point
"POINT (150.793 -24.797)","150.793","-24.797",,Terra,"202102202356",07:56,"20210221","-1.00","81.00","12.31",Crib_Point
"POINT (151.298 -26.924)","151.298","-26.924",,Terra,"202102202356",07:56,"20210221","-1.00","48.00","8.72",Crib_Point
"POINT (151.734 -28.047)","151.734","-28.047",,Terra,"202102202356",07:56,"20210221","-1.00","58.00","10.44",Crib_Point
"POINT (151.745 -28.049)","151.745","-28.049",,Terra,"202102202356",07:56,"20210221","-1.00","84.00","28.64",Crib_Point
"POINT (151.825 -28.402)","151.825","-28.402",,Terra,"202102202356",07:56,"20210221","-1.00","52.00","7.60",Crib_Point
"POINT (147.761 -20.481)","147.761","-20.481","-1",Terra,"202102202356",07:56,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (147.771 -20.481)","147.771","-20.481","-1",Terra,"202102202356",07:56,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (147.781 -20.481)","147.781","-20.481","-1",Terra,"202102202356",07:56,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (147.771 -20.491)","147.771","-20.491","-1",Terra,"202102202356",07:56,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (150.781 -24.781)","150.781","-24.781","-1",Terra,"202102202356",07:56,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (150.791 -24.791)","150.791","-24.791","-1",Terra,"202102202356",07:56,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (150.801 -24.791)","150.801","-24.791","-1",Terra,"202102202356",07:56,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (150.811 -24.791)","150.811","-24.791","-1",Terra,"202102202356",07:56,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (150.791 -24.801)","150.791","-24.801","-1",Terra,"202102202356",07:56,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (153.041 -26.421)","153.041","-26.421","-1",Terra,"202102202356",07:56,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (153.161 -27.071)","153.161","-27.071","-1",Terra,"202102202356",07:56,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (153.451 -27.601)","153.451","-27.601","-1",Terra,"202102202356",07:56,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (147.861 -27.981)","147.861","-27.981","-1",Terra,"202102202356",07:56,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (147.861 -27.991)","147.861","-27.991","-1",Terra,"202102202356",07:56,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (151.741 -28.051)","151.741","-28.051","-1",Terra,"202102202356",07:56,"20210221","-1.00","-1.00","-1.00",Crib Point
"POINT (151.821 -28.401)","151.821","-28.401","-1",Terra,"202102202356",07:56,"20210221","-1.00","-1.00","-1.00",Crib Point
